calculated mean speed, polarisation, iid
0.502944, 0.794516, 3.85263
0.314383, 0.104879, 5.08227
0.314383, 0.897544, 3.133
0.314383, 0.823082, 3.37552
0.314383, 0.517312, 3.37898
0.314383, 0.56662, 3.21897
0.314383, 0.648042, 3.50582
0.314383, 0.819498, 3.29173
0.314383, 0.821697, 3.30159
0.314383, 0.622124, 3.91188
0.314383, 0.865941, 2.98531
0.40239, 0.0793479, 4.42406
0.40239, 0.683269, 3.88137
0.40239, 0.760635, 3.63713
0.40239, 0.747947, 3.65622
0.40239, 0.767873, 3.92794
0.40239, 0.685584, 3.47493
0.40239, 0.69331, 3.38145
0.40239, 0.777663, 3.75632
0.40239, 0.849932, 3.25879
0.40239, 0.907954, 3.58708
0.49227, 0.138232, 5.37883
0.49227, 0.669934, 3.48017
0.49227, 0.57756, 4.58307
0.49227, 0.862512, 3.65173
0.49227, 0.615515, 4.39192
0.49227, 0.695971, 3.51008
0.49227, 0.845137, 3.54075
0.49227, 0.787132, 3.10682
0.49227, 0.664901, 4.00811
0.49227, 0.648497, 3.34724
0.361262, 0.386387, 5.43743
0.361262, 0.713909, 3.01714
0.361262, 0.925995, 5.71992
0.361262, 0.7465, 3.27639
0.361262, 0.869401, 4.46162
0.361262, 0.702591, 3.30637
0.361262, 0.758346, 3.26738
0.361262, 0.877214, 3.19956
0.361262, 0.841913, 3.29598
0.361262, 0.647164, 3.79927
0.68522, 0.23856, 5.06807
0.68522, 0.86863, 3.7125
0.68522, 0.697918, 3.56782
0.68522, 0.794789, 3.74546
0.68522, 0.6906, 4.15256
0.68522, 0.596132, 4.47236
0.68522, 0.556526, 4.46751
0.68522, 0.668891, 3.6056
0.68522, 0.61965, 4.45404
0.68522, 0.537172, 3.52129
0.585816, 0.189549, 4.9249
0.585816, 0.553316, 3.55078
0.585816, 0.499574, 4.6742
0.585816, 0.705992, 3.47709
0.585816, 0.780701, 4.24283
0.585816, 0.602237, 4.28848
0.585816, 0.695807, 3.9948
0.585816, 0.662301, 3.61815
0.585816, 0.571353, 4.46608
0.585816, 0.799805, 4.19908
0.457931, 0.236901, 5.09009
0.457931, 0.706594, 3.57755
0.457931, 0.824649, 3.72284
0.433373, 0.1437, 5.58793
0.433373, 0.647196, 3.95938
0.433373, 0.764311, 4.13948
0.433373, 0.603195, 4.47449
0.433373, 0.82669, 3.73262
0.605946, 0.126403, 5.18232
0.605946, 0.684878, 3.78568
0.605946, 0.222862, 3.27016
0.605946, 0.718035, 5.089
0.605946, 0.614048, 4.39732
0.605946, 0.70592, 3.57584
0.605946, 0.828384, 3.32606
0.605946, 0.700364, 4.11597
0.605946, 0.800249, 3.6498
0.605946, 0.765959, 3.76477
0.459866, 0.387132, 5.21196
0.459866, 0.787499, 3.69217
0.459866, 0.760076, 2.99514
0.459866, 0.832907, 3.47708
0.459866, 0.865739, 3.44891
0.459866, 0.877671, 3.40674
0.459866, 0.645356, 4.28822
0.459866, 0.839943, 3.4138
0.545557, 0.397086, 5.65326
0.545557, 0.741939, 3.34061
0.545557, 0.642015, 3.34752
0.545557, 0.876481, 3.25388
0.545557, 0.864575, 3.83287
0.545557, 0.676053, 3.51187
0.545557, 0.740506, 3.49373
0.545557, 0.845106, 3.69073
0.545557, 0.687291, 3.97855
0.545557, 0.836203, 3.54488
0.32318, 0.00289949, 5.06879
0.32318, 0.768098, 3.04443
0.32318, 0.807885, 3.40123
0.32318, 0.77577, 3.29385
0.32318, 0.81198, 3.62625
0.32318, 0.853405, 3.26402
0.32318, 0.725043, 3.7781
0.32318, 0.572741, 3.47757
0.32318, 0.870198, 4.15827
0.32318, 0.63285, 3.54759
0.382807, 0.110101, 4.73607
0.382807, 0.658755, 3.40568
0.382807, 0.667006, 3.55155
0.382807, 0.725654, 3.43009
0.382807, 0.86642, 3.68763
0.382807, 0.711426, 4.04232
0.382807, 0.772866, 3.92744
0.382807, 0.668718, 3.9879
0.382807, 0.791082, 3.67073
0.382807, 0.780631, 3.35321
0.454924, 0.207843, 5.58807
0.454924, 0.575463, 3.69009
0.454924, 0.531796, 3.84025
0.454924, 0.664441, 4.159
0.454924, 0.711192, 4.11057
0.454924, 0.605671, 3.8543
0.454924, 0.878578, 4.19216
0.454924, 0.721245, 4.29306
0.454924, 0.648767, 5.69418
0.425332, 0.348668, 5.83843
0.425332, 0.847373, 3.66721
0.425332, 0.537371, 3.44707
0.425332, 0.744364, 3.76039
0.425332, 0.753401, 3.85607
0.425332, 0.858729, 3.1607
0.425332, 0.760953, 3.57153
0.425332, 0.790095, 3.65046
0.425332, 0.62514, 3.05425
0.425332, 0.731773, 3.24943
0.439771, 0.46018, 4.40482
0.439771, 0.643898, 3.74201
0.439771, 0.782569, 2.88364
0.368231, 0.0808053, 4.91405
0.368231, 0.698531, 3.11446
0.368231, 0.754577, 4.28719
0.368231, 0.629387, 3.26709
0.368231, 0.761051, 3.67373
0.368231, 0.87365, 3.40931
0.368231, 0.785185, 3.43238
0.368231, 0.66124, 3.81972
0.368231, 0.657829, 3.586
0.368231, 0.714286, 4.53775
0.329242, 0.393765, 5.32167
0.329242, 0.776854, 3.76761
0.329242, 0.698735, 3.50097
0.329242, 0.77256, 3.77183
0.329242, 0.808866, 3.37066
0.329242, 0.756679, 3.45489
0.329242, 0.732838, 4.00825
0.329242, 0.676831, 3.28465
0.329242, 0.77969, 3.30158
0.329242, 0.69798, 3.64608
0.361745, 0.198331, 6.05266
0.361745, 0.796048, 3.23562
0.361745, 0.729751, 3.73043
0.361745, 0.646101, 3.65962
0.361745, 0.467039, 3.50697
0.361745, 0.640546, 4.52087
0.361745, 0.774268, 4.26083
0.361745, 0.614968, 3.9706
0.361745, 0.703427, 3.12438
0.361745, 0.8018, 3.4683
0.558999, 0.0968959, 5.52739
0.558999, 0.683573, 3.9763
0.558999, 0.700047, 4.12808
0.558999, 0.618768, 4.62611
0.558999, 0.757165, 3.41348
0.558999, 0.821052, 3.64984
0.397843, 0.142736, 5.39624
0.397843, 0.878668, 2.91486
0.397843, 0.672456, 3.77899
0.397843, 0.714473, 3.59985
0.397843, 0.912713, 3.53884
0.397843, 0.85341, 3.56869
0.397843, 0.670308, 3.31688
0.397843, 0.771908, 3.85277
0.397843, 0.661894, 3.60397
0.397843, 0.715936, 3.02549
0.441541, 0.185317, 5.56256
0.441541, 0.88463, 3.45871
0.441541, 0.591413, 5.45421
0.441541, 0.716688, 3.88225
0.441541, 0.738496, 3.61338
0.441541, 0.769618, 3.35701
0.441541, 0.728819, 3.46196
0.441541, 0.864797, 3.09219
0.359248, 0.188329, 5.62457
0.359248, 0.70546, 4.21559
0.510876, 0.546635, 5.61644
0.510876, 0.528504, 3.94977
0.510876, 0.559247, 4.00233
0.510876, 0.803609, 3.65625
0.510876, 0.682711, 3.98947
0.510876, 0.921429, 4.09245
0.443502, 0.233333, 5.15359
0.443502, 0.805814, 3.62667
0.443502, 0.674568, 3.45795
0.443502, 0.862689, 3.71125
0.443502, 0.801808, 3.71471
0.443502, 0.707049, 3.36826
0.443502, 0.891684, 3.57627
0.443502, 0.743367, 3.91112
0.443502, 0.765391, 3.7048
0.391423, 0.264081, 5.18372
0.391423, 0.708489, 4.16779
0.391423, 0.847951, 3.99439
0.391423, 0.454388, 4.08576
0.391423, 0.762218, 4.07367
0.391423, 0.466197, 4.49852
0.543082, 0.144036, 5.13897
0.543082, 0.6291, 3.57963
0.543082, 0.854273, 4.59458
0.543082, 0.539939, 3.48959
0.543082, 0.731701, 3.80003
0.543082, 0.655946, 4.00565
0.543082, 0.70446, 4.53061
0.543082, 0.805508, 4.21505
0.543082, 0.800558, 3.75181
0.543082, 0.864249, 5.16577
0.390535, 0.0204715, 4.45258
0.390535, 0.839741, 3.97306
0.390535, 0.419325, 3.76027
0.390535, 0.605169, 4.19616
0.390535, 0.796847, 4.835
0.390535, 0.583328, 4.10122
0.390535, 0.701487, 3.26467
0.359297, 0.207562, 5.67534
0.359297, 0.839277, 3.10501
0.359297, 0.81676, 3.16085
0.359297, 0.789891, 3.2652
0.359297, 0.727552, 3.61455
0.359297, 0.909017, 3.67087
0.359297, 0.837095, 3.43605
0.359297, 0.774319, 3.84801
0.359297, 0.49445, 3.51639
0.359297, 0.739121, 3.61742
0.500736, 0.103777, 5.61788
0.500736, 0.79962, 3.96765
0.500736, 0.881945, 3.53942
0.500736, 0.833197, 3.45087
0.500736, 0.867153, 3.66667
0.500736, 0.720977, 4.41494
0.500736, 0.719228, 3.25003
0.500736, 0.783203, 3.82291
0.500736, 0.828595, 3.55622
0.500736, 0.74709, 3.44622
0.447564, 0.130981, 5.2135
0.447564, 0.875238, 3.32342
0.447564, 0.807863, 4.00285
0.447564, 0.860936, 3.30511
0.447564, 0.916053, 2.86519
0.447564, 0.773776, 3.45697
0.447564, 0.737089, 3.39705
0.447564, 0.508216, 3.74261
0.447564, 0.882346, 3.72146
0.447564, 0.899065, 3.47259
0.335453, 0.188678, 5.82567
0.335453, 0.872189, 3.6019
0.335453, 0.726871, 3.43891
0.335453, 0.657183, 3.59489
0.335453, 0.611284, 3.16035
0.335453, 0.810948, 3.35513
0.335453, 0.749513, 3.51656
0.335453, 0.864589, 3.51104
0.335453, 0.670849, 3.19292
0.335453, 0.803795, 3.32592
0.392549, 0.346818, 5.2441
0.392549, 0.669249, 3.14589
0.392549, 0.875862, 3.52936
0.392549, 0.724031, 3.1955
0.392549, 0.784669, 3.20054
0.392549, 0.600823, 4.19434
0.392549, 0.760965, 4.00635
0.392549, 0.605038, 3.27998
0.392549, 0.899085, 3.5777
0.392549, 0.766156, 3.44981
0.421581, 0.222102, 5.25273
0.421581, 0.807671, 3.75876
0.421581, 0.777625, 3.55871
0.421581, 0.777207, 3.34981
0.421581, 0.834067, 3.58699
0.421581, 0.827536, 3.37534
0.421581, 0.813015, 3.47037
0.421581, 0.864712, 3.84611
0.421581, 0.780853, 3.42529
0.421581, 0.859212, 3.34363
0.536259, 0.150636, 5.78527
0.536259, 0.643802, 3.15909
0.536259, 0.691543, 3.23246
0.536259, 0.81498, 3.47897
0.536259, 0.725825, 3.41076
0.536259, 0.59825, 3.77673
0.536259, 0.839946, 3.64329
0.536259, 0.696333, 3.10575
0.536259, 0.866415, 3.29654
0.536259, 0.822746, 3.39908
0.487301, 0.42595, 4.71941
0.487301, 0.752699, 3.716
0.487301, 0.890301, 3.21389
0.487301, 0.824501, 3.45052
0.487301, 0.647986, 3.97587
0.487301, 0.706969, 3.49255
0.487301, 0.798164, 3.78852
0.487301, 0.63131, 3.7874
0.487301, 0.67706, 4.89867
0.487301, 0.741743, 3.63531
0.499419, 0.233424, 5.26936
0.499419, 0.575045, 3.52219
0.499419, 0.714269, 3.84249
0.499419, 0.658834, 3.57479
0.499419, 0.442355, 3.22204
0.499419, 0.683432, 3.83483
0.499419, 0.514557, 3.75086
0.476833, 0.0486263, 5.24883
0.476833, 0.626244, 3.64608
0.476833, 0.717041, 3.80756
0.476833, 0.561396, 3.85443
0.476833, 0.717278, 3.63799
0.476833, 0.541079, 3.79655
0.476833, 0.732494, 4.1103
0.346073, 0.0760634, 5.50202
0.346073, 0.701639, 3.87526
0.346073, 0.63102, 3.55762
0.346073, 0.705936, 3.99803
0.346073, 0.764901, 3.79297
0.346073, 0.672759, 3.70953
0.346073, 0.654683, 3.4796
0.346073, 0.603429, 3.3907
0.346073, 0.534156, 3.5588
0.346073, 0.614849, 3.76059
0.31913, 0.155754, 4.71696
0.31913, 0.707919, 3.73825
0.31913, 0.811221, 3.5576
0.31913, 0.631123, 4.22054
0.31913, 0.71496, 3.42236
0.31913, 0.722726, 3.58328
0.31913, 0.805264, 3.13815
0.31913, 0.847612, 3.34708
0.31913, 0.79455, 3.17353
0.31913, 0.821606, 2.98167
0.397085, 0.382592, 4.86205
0.397085, 0.640799, 3.36135
0.397085, 0.771943, 3.79275
0.397085, 0.651388, 3.75159
0.397085, 0.485619, 3.69936
0.397085, 0.445042, 3.98842
0.397085, 0.483286, 4.91688
0.397085, 0.794862, 3.72467
0.397085, 0.630292, 3.80996
0.397085, 0.706148, 4.24965
0.503414, 0.144572, 4.92478
0.503414, 0.811195, 5.05967
0.503414, 0.704395, 3.79365
0.503414, 0.628514, 3.72498
0.503414, 0.615335, 4.24468
0.503414, 0.848371, 3.98018
0.503414, 0.836306, 3.77449
0.503414, 0.697207, 4.37414
0.503414, 0.579106, 3.93864
0.503414, 0.778524, 4.183
0.346873, 0.27637, 4.40189
0.346873, 0.803655, 3.45936
0.346873, 0.637669, 3.26367
0.346873, 0.841788, 3.51443
0.346873, 0.532591, 3.26792
0.346873, 0.776093, 3.72381
0.346873, 0.691192, 3.51181
0.346873, 0.909546, 3.22489
0.346873, 0.752858, 3.91357
0.346873, 0.47258, 3.57757
0.536715, 0.330346, 5.25185
0.536715, 0.839802, 2.97203
0.536715, 0.665662, 3.48694
0.536715, 0.822085, 3.92747
0.536715, 0.890044, 3.49112
0.536715, 0.77366, 3.49517
0.536715, 0.740154, 3.29839
0.536715, 0.890452, 5.14539
0.536715, 0.632568, 3.9347
0.536715, 0.696953, 3.93426
0.467117, 0.124942, 5.00504
0.467117, 0.791089, 3.95793
0.467117, 0.51519, 3.50429
0.467117, 0.773563, 3.82404
0.467117, 0.748543, 3.91727
0.467117, 0.506923, 3.67727
0.467117, 0.841363, 3.80219
0.467117, 0.729001, 3.48342
0.467117, 0.619824, 4.3185
0.467117, 0.732336, 3.64707
0.51358, 0.313753, 5.21371
0.51358, 0.749215, 3.58241
0.51358, 0.795059, 3.3077
0.51358, 0.824306, 3.62296
0.51358, 0.517849, 3.77512
0.51358, 0.86543, 3.39257
0.51358, 0.744313, 3.39359
0.51358, 0.842868, 3.48201
0.51358, 0.749069, 4.00384
0.51358, 0.750342, 3.54284
0.404395, 0.192496, 4.92037
0.404395, 0.608111, 3.6314
0.404395, 0.835812, 4.20891
0.480921, 0.0887527, 5.09329
0.480921, 0.727215, 3.48661
0.480921, 0.774904, 3.46048
0.480921, 0.635427, 3.91719
0.480921, 0.770024, 4.44833
0.406716, 0.417689, 5.65535
0.406716, 0.731663, 3.9586
0.406716, 0.781667, 3.33604
0.406716, 0.889549, 4.46259
0.406716, 0.554764, 3.29051
0.406716, 0.655469, 3.62257
0.406716, 0.770734, 3.59202
0.406716, 0.800991, 4.88663
0.406716, 0.713275, 4.42828
0.406716, 0.929109, 3.44269
0.662512, 0.321928, 4.69164
0.662512, 0.631116, 3.54746
0.662512, 0.715673, 4.59442
0.662512, 0.710048, 3.55762
0.662512, 0.738504, 5.17901
0.662512, 0.774595, 3.87031
0.662512, 0.730448, 4.31935
0.662512, 0.828126, 4.01533
0.662512, 0.79392, 3.78118
0.662512, 0.782611, 3.75465
0.478436, 0.155099, 5.49004
0.478436, 0.812789, 4.12391
0.478436, 0.673436, 3.89379
0.478436, 0.616832, 3.48961
0.478436, 0.765491, 3.83449
0.478436, 0.448059, 3.69622
0.478436, 0.683008, 4.79285
0.478436, 0.685236, 3.90225
0.478436, 0.641413, 3.64171
0.478436, 0.541062, 4.18328
0.53469, 0.158117, 5.55423
0.53469, 0.671159, 3.39249
0.53469, 0.695511, 3.27221
0.53469, 0.563939, 3.50146
0.53469, 0.53478, 3.62682
0.53469, 0.794797, 4.41563
0.53469, 0.715167, 3.5425
0.53469, 0.795594, 3.49688
0.53469, 0.443146, 3.89489
0.53469, 0.626815, 3.26345
0.54491, 0.233547, 5.90135
0.54491, 0.65038, 4.17594
0.54491, 0.679874, 3.58277
0.54491, 0.826924, 4.25143
0.54491, 0.568873, 4.23858
0.54491, 0.673722, 3.99182
0.54491, 0.739082, 3.95722
0.54491, 0.845808, 3.44141
0.54491, 0.764402, 3.35818
0.54491, 0.823595, 3.78733
0.454327, 0.261449, 4.70326
0.454327, 0.601054, 3.37775
0.454327, 0.598059, 3.25825
0.454327, 0.872442, 3.67574
0.454327, 0.780613, 4.10375
0.454327, 0.775868, 3.83053
0.454327, 0.80289, 3.9357
0.454327, 0.785019, 4.46843
0.454327, 0.741072, 3.82014
0.454327, 0.879523, 4.92624
0.527969, 0.118207, 5.62921
0.527969, 0.507849, 3.82423
0.527969, 0.683057, 3.64107
0.527969, 0.656914, 3.48279
0.454716, 0.310225, 6.24202
0.454716, 0.660147, 3.4384
0.454716, 0.726685, 3.7337
0.454716, 0.826082, 3.38598
0.454716, 0.591421, 4.31216
0.454716, 0.664674, 3.57319
0.454716, 0.707129, 3.54877
0.454716, 0.668974, 4.47264
0.454716, 0.6983, 3.63112
0.454716, 0.770873, 3.70367
0.463352, 0.098661, 4.77343
0.463352, 0.687639, 4.0219
0.463352, 0.56872, 3.72737
0.463352, 0.832956, 3.08771
0.463352, 0.625551, 3.55202
0.463352, 0.721974, 4.2959
0.657153, 0.152243, 5.25484
0.657153, 0.615847, 3.7918
0.657153, 0.749611, 3.28178
0.657153, 0.602706, 3.75482
0.657153, 0.801335, 4.2706
0.657153, 0.787831, 4.33046
0.448722, 0.0872971, 5.29852
0.448722, 0.85531, 3.46453
0.448722, 0.732789, 3.47129
0.448722, 0.66534, 3.80903
0.448722, 0.663578, 3.25648
0.448722, 0.56426, 4.25437
0.448722, 0.757779, 3.59617
0.448722, 0.735648, 3.92524
0.448722, 0.773844, 3.52953
0.448722, 0.684537, 3.2818
0.527521, 0.449818, 5.22872
0.527521, 0.59933, 4.06432
0.527521, 0.512457, 3.37129
0.527521, 0.837093, 3.80472
0.527521, 0.87138, 3.82848
0.527521, 0.68089, 3.6022
0.527521, 0.810875, 3.53834
0.527521, 0.78142, 3.49016
0.527521, 0.663322, 3.97502
0.527521, 0.835809, 3.52178
0.41572, 0.279973, 5.39298
0.356198, 0.120019, 5.46262
0.356198, 0.881082, 3.22501
0.356198, 0.803008, 3.49927
0.356198, 0.889879, 3.4234
0.356198, 0.55889, 4.95656
0.356198, 0.818853, 3.28491
0.356198, 0.786013, 3.35458
0.356198, 0.723621, 3.4579
0.356198, 0.803465, 3.38759
0.356198, 0.876304, 3.38513
0.462456, 0.116187, 4.54279
0.462456, 0.601955, 3.49282
0.462456, 0.69756, 2.84796
0.462456, 0.641029, 3.84862
0.462456, 0.696175, 3.3178
0.462456, 0.788401, 3.57445
0.462456, 0.796432, 3.41103
0.462456, 0.68263, 3.55032
0.462456, 0.873924, 3.18823
0.462456, 0.530028, 3.60092
0.544393, 0.145353, 5.55216
0.544393, 0.912684, 4.1672
0.544393, 0.576835, 4.03149
0.544393, 0.675237, 3.71248
0.544393, 0.592359, 4.18575
0.544393, 0.735649, 4.02399
0.528582, 0.384508, 5.88581
0.528582, 0.624481, 3.47875
0.440863, 0.308366, 5.35422
0.440863, 0.761775, 3.63703
0.440863, 0.890067, 3.46879
0.440863, 0.808891, 3.39138
0.440863, 0.644089, 4.04249
0.440863, 0.701313, 3.04261
0.440863, 0.767444, 3.93594
0.440863, 0.766031, 3.2411
0.440863, 0.688491, 3.64735
0.440863, 0.810952, 3.89827
0.362291, 0.0822945, 5.49652
0.362291, 0.670884, 3.93118
0.362291, 0.567389, 3.44391
0.362291, 0.654356, 3.60992
0.362291, 0.83679, 3.5515
0.362291, 0.631986, 3.80751
0.362291, 0.775387, 3.43571
0.362291, 0.549963, 4.5011
0.362291, 0.883022, 3.50449
0.362291, 0.674382, 3.9164
0.385855, 0.25915, 5.02913
0.385855, 0.795306, 3.36464
0.385855, 0.811755, 3.52151
0.385855, 0.857115, 3.75386
0.385855, 0.78689, 3.34327
0.385855, 0.680395, 3.61271
0.385855, 0.690183, 4.4084
0.385855, 0.709792, 3.30139
0.385855, 0.671102, 3.76878
0.385855, 0.92885, 3.71377
0.353276, 0.180765, 5.26223
0.353276, 0.617704, 3.77692
0.353276, 0.695685, 3.40202
0.353276, 0.73887, 3.56827
0.353276, 0.683658, 3.55759
0.353276, 0.682963, 3.5653
0.353276, 0.719578, 3.53374
0.353276, 0.847885, 3.30324
0.353276, 0.873356, 5.65763
0.353276, 0.586577, 3.70461
0.335694, 0.0847872, 5.5783
0.335694, 0.723687, 3.5936
0.335694, 0.775586, 3.79834
0.335694, 0.805453, 3.14912
0.335694, 0.593998, 3.7839
0.335694, 0.794037, 4.57103
0.335694, 0.706394, 4.09175
0.335694, 0.598054, 3.93148
0.335694, 0.658473, 3.65227
0.335694, 0.776142, 3.35348
0.339803, 0.321115, 4.99586
0.339803, 0.754, 3.57266
0.339803, 0.860184, 3.12506
0.339803, 0.566841, 4.23346
0.339803, 0.647195, 3.63856
0.339803, 0.490072, 4.05756
0.339803, 0.841902, 3.68339
0.339803, 0.699905, 4.1744
0.339803, 0.777629, 3.29972
0.339803, 0.502298, 4.18245
0.507937, 0.262615, 5.16836
0.507937, 0.603904, 3.79713
0.507937, 0.656429, 4.32587
0.507937, 0.736106, 4.4425
0.507937, 0.672567, 3.58264
0.507937, 0.739494, 3.69103
0.507937, 0.451931, 3.87905
0.507937, 0.562386, 3.26843
0.507937, 0.701753, 3.98033
0.507937, 0.61074, 4.3715
0.398564, 0.203064, 4.37891
0.398564, 0.547244, 3.57167
0.398564, 0.64504, 3.53574
0.398564, 0.852319, 4.33476
0.398564, 0.77871, 4.42387
0.398564, 0.593507, 3.56137
0.398564, 0.86267, 4.87044
0.398564, 0.867049, 3.86671
0.398564, 0.746695, 3.47225
0.398564, 0.795401, 3.19732
0.457362, 0.328907, 5.35767
0.457362, 0.871121, 3.17112
0.457362, 0.670925, 3.81126
0.457362, 0.620135, 3.39377
0.457362, 0.796722, 3.38889
0.457362, 0.720107, 3.43363
0.457362, 0.660247, 4.57779
0.457362, 0.622627, 3.51484
0.457362, 0.797493, 3.98568
0.457362, 0.734272, 3.36302
0.443697, 0.261253, 5.94476
0.443697, 0.822759, 4.34822
0.443697, 0.688073, 3.7719
0.443697, 0.604739, 3.66541
0.443697, 0.649453, 3.53224
0.443697, 0.364156, 3.6217
0.443697, 0.733833, 3.64163
0.443697, 0.708676, 4.27689
0.443697, 0.766341, 3.8278
0.443697, 0.720176, 3.3782
0.325246, 0.301969, 5.86084
0.325246, 0.760405, 3.69792
0.325246, 0.548895, 3.15488
0.325246, 0.778581, 3.95324
0.325246, 0.907127, 3.4382
0.325246, 0.782008, 3.288
0.325246, 0.696486, 3.25096
0.325246, 0.869196, 3.61115
0.325246, 0.520671, 3.60904
0.325246, 0.810797, 2.98409
0.51459, 0.0574031, 5.62304
0.51459, 0.725829, 3.65505
0.51459, 0.670949, 3.67445
0.51459, 0.760707, 3.74112
0.51459, 0.485617, 4.66829
0.51459, 0.682886, 3.66663
0.51459, 0.707873, 4.17937
0.51459, 0.534333, 4.45778
0.51459, 0.677516, 4.47015
0.51459, 0.762842, 4.03327
0.441375, 0.171102, 6.45456
0.441375, 0.850175, 3.61042
0.441375, 0.857837, 3.42558
0.441375, 0.872295, 3.78205
0.441375, 0.82043, 3.347
0.441375, 0.831588, 4.02185
0.441375, 0.763785, 3.21224
0.441375, 0.743309, 3.88689
0.441375, 0.809797, 3.44794
0.441375, 0.630993, 3.17139
0.337506, 0.0394077, 5.01103
0.337506, 0.917025, 3.23346
0.337506, 0.838784, 3.44394
0.337506, 0.797296, 3.87078
0.337506, 0.716945, 3.44753
0.337506, 0.549681, 3.57426
0.337506, 0.649338, 3.08044
0.337506, 0.63983, 3.20797
0.337506, 0.760584, 3.79017
0.337506, 0.725588, 3.92525
0.39952, 0.0949139, 5.34465
0.39952, 0.599412, 3.40603
0.39952, 0.677052, 3.22378
0.39952, 0.783832, 3.55455
0.39952, 0.774431, 3.66937
0.39952, 0.862404, 3.9449
0.39952, 0.795402, 3.89245
0.39952, 0.889359, 3.60125
0.39952, 0.892109, 3.62763
0.39952, 0.352883, 3.46369
0.341122, 0.150292, 4.76519
0.341122, 0.739252, 3.15843
0.341122, 0.78555, 3.13621
0.341122, 0.713228, 3.46843
0.341122, 0.903879, 3.33128
0.341122, 0.809589, 2.98705
0.341122, 0.776062, 3.31247
0.341122, 0.914374, 3.27335
0.341122, 0.805795, 3.71835
0.341122, 0.863903, 3.16588
0.438319, 0.275021, 4.736
0.438319, 0.813251, 3.60975
0.438319, 0.675487, 3.62133
0.438319, 0.71331, 3.53686
0.438319, 0.85434, 4.08727
0.438319, 0.863017, 3.34597
0.438319, 0.757126, 3.99991
0.438319, 0.52177, 4.20749
0.438319, 0.833616, 3.52394
0.438319, 0.719983, 3.3806
0.480974, 0.176361, 5.61934
0.480974, 0.653531, 4.22434
0.480974, 0.67062, 3.54662
0.480974, 0.689877, 4.02472
0.480974, 0.848998, 3.45374
0.480974, 0.798624, 3.58601
0.480974, 0.650296, 3.20159
0.480974, 0.710743, 3.55209
0.480974, 0.806423, 3.21226
0.480974, 0.541735, 4.92163
0.515011, 0.192409, 5.99327
0.515011, 0.765496, 3.78136
0.515011, 0.665901, 4.6293
0.255625, 0.0674234, 5.01656
0.255625, 0.681731, 3.0835
0.255625, 0.890805, 3.47817
0.255625, 0.683087, 3.15163
0.255625, 0.819169, 3.55941
0.255625, 0.863505, 3.94135
0.255625, 0.554635, 3.00345
0.255625, 0.70168, 4.25385
0.255625, 0.7647, 3.86667
0.255625, 0.527569, 3.51457
0.376076, 0.237978, 5.21345
0.376076, 0.832399, 3.72641
0.376076, 0.66204, 3.45815
0.376076, 0.627892, 3.13729
0.376076, 0.784312, 3.19963
0.376076, 0.724946, 3.68181
0.376076, 0.895371, 3.42141
0.376076, 0.414654, 3.70405
0.376076, 0.708064, 4.23063
0.376076, 0.787191, 3.74173
0.398283, 0.212236, 5.64013
0.398283, 0.838607, 3.84931
0.398283, 0.810023, 3.7798
0.398283, 0.713125, 3.41504
0.398283, 0.478208, 3.94531
0.398283, 0.680165, 3.70084
0.398283, 0.856579, 3.54096
0.398283, 0.692112, 3.57164
0.398283, 0.783259, 3.94309
0.398283, 0.862558, 3.59115
0.43015, 0.0959093, 5.77583
0.43015, 0.649861, 4.38835
0.43015, 0.793568, 3.99758
0.43015, 0.583035, 3.66971
0.43015, 0.811543, 3.63599
0.43015, 0.833558, 3.54118
0.43015, 0.749051, 3.15773
0.43015, 0.834306, 3.99441
0.43015, 0.889059, 3.7089
0.43015, 0.859609, 3.89984
0.371537, 0.301386, 5.65184
0.371537, 0.850161, 3.26485
0.371537, 0.79015, 3.11334
0.371537, 0.797553, 3.48737
0.371537, 0.636602, 4.10613
0.371537, 0.733774, 3.81143
0.371537, 0.729865, 3.13644
0.371537, 0.728496, 3.53909
0.371537, 0.868215, 3.4424
0.371537, 0.871224, 3.28104
0.520254, 0.196048, 5.4579
0.520254, 0.597694, 4.13878
0.520254, 0.693328, 3.29113
0.520254, 0.643757, 3.77373
0.520254, 0.713836, 3.77938
0.520254, 0.651796, 3.77749
0.520254, 0.745107, 3.91793
0.520254, 0.473736, 3.69524
0.520254, 0.730584, 3.66327
0.520254, 0.68197, 4.07976
0.393253, 0.228124, 5.45077
0.393253, 0.912501, 3.79991
0.393253, 0.737641, 3.33235
0.393253, 0.746416, 3.65001
0.393253, 0.819621, 3.38407
0.393253, 0.672533, 3.25038
0.393253, 0.779886, 3.44728
0.393253, 0.627233, 3.65801
0.393253, 0.944111, 3.20833
0.393253, 0.904572, 3.27916
0.542013, 0.102857, 5.48235
0.542013, 0.752836, 3.46478
